query_id,url_id,query_length,is_homepage,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,relevance
16718,100877,2,0,0.09,0.55,1197,322,198,19,0.49,0.88,0
16718,100878,2,0,0.28,0.48,4428,1063,608,68,0.44,0.89,1
16719,100879,3,0,0.15,0.45,1155,375,146,0,0.33,0.24,0
16719,100880,3,0,0.15,0.49,2008,3646,86,2,0.47,0.54,1
16719,100881,3,0,0.06,0.43,546,379,112,0,0.30,0.92,0
16719,100882,3,0,0.29,0.68,851,984,104,0,0.40,0.57,1
16719,100883,3,0,0.13,0.62,5855,5040,406,0,0.55,0.80,1
16719,100884,3,0,0.23,0.66,1098,532,148,0,0.37,0.51,1
16719,100885,3,0,0.12,0.69,2664,606,142,0,0.42,0.54,1
16719,100886,3,0,0.29,0.66,1679,946,232,1,0.29,0.55,1
16719,29444,3,1,0.13,0.52,14943,1044,1614,0,0.40,0.38,0
16720,100887,1,0,0.56,0.14,8,0,6,1,0.12,0.53,0
16720,100888,1,0,0.15,0.35,594,612,52,0,0.38,0.81,0
16720,100889,1,0,0.15,0.25,98,313,0,0,0.15,0.21,0
16720,100890,1,0,0.22,0.38,15,4,6,0,0.23,0.45,0
16720,100891,1,0,0.19,0.45,76,18,26,0,0.30,0.32,0
16720,100892,1,0,0.05,0.44,1351,148,192,0,0.31,0.29,0
16720,100893,1,0,0.18,0.18,33,91,0,0,0.22,0.42,0
16720,100894,1,0,0.18,0.38,111,310,0,0,0.17,0.52,0
16720,100895,1,0,0.11,0.42,2745,1290,254,0,0.21,0.29,0
16720,100896,1,0,0.11,0.51,1116,103,154,3,0.18,0.20,1
16721,100905,2,0,0.10,0.49,821,364,240,0,0.23,0.42,0
16721,100906,2,0,0.16,0.43,3798,1047,4,0,0.25,0.33,1
16721,100949,2,0,0.05,0.64,157,352,56,1,0.12,0.45,0
16721,100950,2,1,0.08,0.36,842,591,156,0,0.24,0.10,0
16721,100951,2,0,0.04,0.19,1080,318,72,12,0.17,0.34,1
16721,100952,2,0,0.09,0.23,1156,436,134,0,0.25,0.80,0
16721,100953,2,0,0.13,0.40,57,124,6,0,0.20,0.39,0
16721,100954,2,0,0.05,0.39,94,297,0,0,0.33,0.59,0
16722,100907,2,0,0.31,0.00,7,25,0,0,0.29,0.58,0
16722,100908,2,0,0.11,0.34,114,304,22,0,0.31,0.57,0
16722,100909,2,0,0.10,0.55,6,0,4,0,0.25,0.15,0
16722,100910,2,1,0.41,0.55,690,7,174,8,0.28,0.20,1
16723,100911,2,0,0.00,0.15,43,124,0,0,0.06,0.68,0
16723,100912,2,1,0.06,0.27,286,139,44,0,0.26,0.05,1
16723,100913,2,1,0.16,0.22,83,55,46,0,0.26,0.05,1
16723,100914,2,1,0.41,0.62,5870,1239,830,0,0.36,0.36,0
16724,100915,2,0,0.14,0.06,11,28,0,0,0.25,0.66,0
16724,100916,2,0,0.22,0.12,24,28,0,0,0.26,0.84,0
16724,100917,2,0,0.00,0.07,57,121,0,0,0.29,0.57,1
16724,100918,2,0,0.15,0.16,99,291,2,0,0.26,0.46,0
16724,100919,2,0,0.15,0.36,263,1,112,0,0.22,0.39,1
16724,100920,2,0,0.14,0.38,19,3,18,0,0.17,0.21,1
16724,100921,2,0,0.04,0.30,177,280,10,0,0.15,0.53,1
16724,100922,2,0,0.27,0.44,169,412,4,0,0.24,0.46,0
16725,100923,5,0,0.12,0.00,82,235,0,0,0.23,0.36,0
16725,100924,5,0,0.14,0.14,2904,709,618,0,0.29,0.78,0
16725,100925,5,0,0.16,0.14,0,0,10,0,0.20,0.45,1
16725,100926,5,0,0.22,0.08,386,954,10,0,0.23,0.09,1
16725,100927,5,0,0.16,0.34,46,106,2,0,0.15,0.36,1
16725,100928,5,0,0.07,0.20,194,0,10,0,0.09,0.37,1
16725,100929,5,0,0.30,0.35,203,4,24,0,0.18,0.38,1
16726,100932,4,1,0.21,0.04,1529,331,132,0,0.20,0.24,0
16726,100933,4,0,0.10,0.47,53,72,14,0,0.26,0.34,1
16726,100934,4,0,0.09,0.33,4212,798,426,0,0.34,0.86,0
16726,100935,4,0,0.25,0.50,9017,1276,1012,0,0.56,0.73,1
16726,100936,4,0,0.11,0.36,1771,859,180,0,0.47,0.48,0
16726,100937,4,1,0.16,0.33,2010,405,198,0,0.24,0.20,1
16726,100938,4,0,0.25,0.59,4109,444,490,0,0.43,0.92,1
16726,100939,4,0,0.29,0.60,8742,414,1472,0,0.57,0.72,1
16727,100940,3,0,0.22,0.14,324,460,0,0,0.46,0.51,0
16727,100941,3,0,0.03,0.27,23,78,0,0,0.20,0.17,1
16727,100942,3,0,0.36,0.11,18,39,0,0,0.17,0.22,1
16727,100943,3,0,0.15,0.28,99,289,0,0,0.19,0.13,0
16727,100944,3,0,0.12,0.23,296,16,24,0,0.23,0.35,1
16727,100945,3,0,0.25,0.24,10,42,0,0,0.08,0.24,0
16727,100946,3,0,0.48,0.55,403,525,44,0,0.30,0.88,1
16728,100947,2,0,0.14,0.60,2838,0,392,0,0.34,0.15,1
16728,100948,2,0,0.30,0.50,36744,955,3520,15,0.59,0.77,1
16728,65924,2,0,0.22,0.54,514946,394,16584,3,0.88,0.93,1
16728,65933,2,0,0.19,0.45,49682,276,3676,3,0.57,0.76,0
16728,65938,2,0,0.49,0.50,361203,150,29964,3,0.73,0.88,1
16728,71900,2,0,0.46,0.30,986,145,320,0,0.42,0.43,0
16729,100955,2,0,0.07,0.51,2578,243,266,1,0.30,0.78,0
16729,100956,2,0,0.07,0.61,1489,666,224,3,0.37,0.77,1
16729,100957,2,0,0.16,0.46,277,262,86,2,0.36,0.32,1
16729,100958,2,1,0.18,0.56,4824,15,1042,68,0.48,0.38,1
16729,101002,2,0,0.09,0.45,215,34,42,0,0.23,0.36,0
16729,69126,2,0,0.26,0.49,503,0,116,4,0.41,0.37,0
16729,69127,2,1,0.34,0.62,6660,319,874,2,0.40,0.38,1
16730,100959,2,0,0.26,0.23,2137,1428,146,0,0.39,0.00,0
16730,100960,2,0,0.20,0.26,86,217,12,0,0.28,0.39,1
16730,100961,2,0,0.04,0.41,484,663,46,0,0.29,0.36,0
16730,100962,2,0,0.23,0.34,143,339,8,0,0.22,0.41,1
16731,100959,1,0,0.00,0.24,2169,1428,178,35,0.56,0.06,1
16731,100963,1,1,0.04,0.42,10012,745,956,0,0.49,0.42,0
16731,100964,1,0,0.03,0.37,129,42,56,4,0.44,0.89,0
16731,100965,1,1,0.07,0.14,34131,292,292,26,0.25,0.34,0
16731,100966,1,1,0.30,0.56,17401,26199,86,2,0.46,0.16,0
16731,100967,1,0,0.12,0.40,1580,888,164,4,0.36,0.46,1
16731,17208,1,1,0.58,0.66,9491,558,2096,92,0.48,0.49,1
16732,100968,1,0,0.16,0.50,37,130,2,0,0.22,0.47,0
16732,100969,1,0,0.14,0.51,79,165,0,0,0.28,0.60,0
16732,100970,1,1,0.36,0.67,1400,45,128,0,0.33,0.60,1
16732,100971,1,1,0.18,0.73,1081,330,262,0,0.27,0.16,0
16732,100972,1,1,0.17,0.60,717,742,202,2,0.25,0.24,0
16733,100973,1,0,0.34,0.40,232,604,10,0,0.23,0.51,0
16733,100974,1,0,0.12,0.46,1392,358,186,2,0.38,0.94,0
16733,100975,1,1,0.05,0.41,427,7,130,1,0.30,0.18,0
16733,100976,1,0,0.14,0.55,301,669,14,0,0.39,0.67,0
16733,101030,1,0,0.18,0.50,2351,342,712,2,0.44,0.64,0
16733,101031,1,1,0.14,0.60,2126,621,500,0,0.38,0.38,1
16733,101032,1,1,0.19,0.55,3082,112,556,10,0.39,0.39,0
16733,101033,1,0,0.28,0.77,923,186,174,0,0.52,0.67,0
16733,19988,1,1,0.14,0.42,7940,1780,4302,0,0.53,0.49,1
16734,100977,1,1,0.14,0.32,9319,1909,2944,29,0.57,0.53,1
16734,100978,1,1,0.12,0.58,2513,243,1292,2,0.38,0.47,0
16734,100979,1,1,0.15,0.60,7555,13,3484,6,0.46,0.56,1
16734,101124,1,0,0.15,0.38,7649,933,1666,5,0.36,0.46,1
16734,101125,1,0,0.00,0.00,10695,1932,1684,49,0.60,0.92,0
16734,101126,1,0,0.06,0.46,3397,1245,486,23,0.39,0.87,0
16734,101127,1,1,0.21,0.37,9940,1228,3380,1,0.57,0.52,0
16734,101128,1,1,0.16,0.42,9160,243,2330,4,0.48,0.47,1
16734,6131,1,1,0.25,0.41,6975,703,2208,1,0.44,0.32,1
16734,69826,1,1,0.18,0.48,8369,2625,2454,4,0.50,0.31,1
16735,100980,1,0,0.12,0.14,149,28,72,0,0.28,0.94,0
16735,100981,1,0,0.19,0.16,221,312,16,0,0.26,0.28,0
16735,100982,1,1,0.20,0.49,5542,321,784,0,0.38,0.31,0
16736,100983,2,1,0.11,0.03,441,0,246,0,0.35,0.13,0
16736,100984,2,1,0.15,0.25,196,18,52,0,0.31,0.18,0
16736,100985,2,1,0.16,0.30,2480,87,568,0,0.26,0.20,0
16736,100986,2,1,0.27,0.33,819,0,298,0,0.34,0.34,1
16736,100987,2,1,0.11,0.18,497,0,142,0,0.14,0.15,0
16736,100988,2,1,0.12,0.17,226,7,44,0,0.37,0.11,0
16736,100989,2,1,0.08,0.41,1976,0,516,0,0.35,0.34,0
16736,100990,2,0,0.14,0.51,498,313,182,0,0.30,0.43,0
16736,100991,2,1,0.32,0.59,37548,4,5246,0,0.51,0.36,1
16737,100992,1,0,0.18,0.05,3,6,0,0,0.13,0.42,1
16737,100993,1,0,0.20,0.20,10,7,0,0,0.13,0.55,0
16737,100994,1,0,0.21,0.30,315,586,40,0,0.38,0.61,0
16737,100995,1,0,0.17,0.36,28,15,10,0,0.33,0.74,0
16737,100996,1,0,0.51,0.59,63,199,12,0,0.23,0.55,1
16738,100997,4,0,0.59,0.30,26,0,20,0,0.04,0.00,0
16738,100998,4,0,0.59,0.27,53,175,0,0,0.02,0.33,1
16739,100999,1,0,0.17,0.01,0,0,0,0,0.23,0.56,0
16739,101000,1,0,0.34,0.65,17,31,18,0,0.15,0.10,1
16739,101001,1,1,0.57,0.60,482,27,160,0,0.16,0.19,1
16740,101003,4,0,0.04,0.28,24,0,6,0,0.14,0.59,0
16740,101004,4,0,0.13,0.32,25,0,2,0,0.19,0.67,0
16740,101005,4,0,0.08,0.24,471,117,90,0,0.43,0.75,0
16740,101006,4,0,0.20,0.48,4,7,4,0,0.11,0.74,0
16740,101048,4,0,0.13,0.12,2081,888,228,0,0.40,0.76,0
16740,101049,4,0,0.21,0.22,87,108,12,0,0.33,0.84,0
16740,101050,4,0,0.01,0.25,203,52,86,0,0.40,0.53,0
16740,101051,4,0,0.17,0.22,5,27,0,0,0.02,0.45,0
16741,101007,2,0,0.03,0.44,589,274,122,6,0.44,0.60,0
16741,101008,2,0,0.14,0.19,492,682,88,0,0.28,0.54,0
16741,101009,2,0,0.00,0.51,2554,673,258,2,0.40,0.88,0
16741,101010,2,0,0.18,0.57,2200,616,312,0,0.48,0.87,0
16741,101011,2,1,0.10,0.35,18965,81,3002,3,0.58,0.37,1
16741,101012,2,0,0.05,0.43,932,151,204,5,0.41,0.87,0
16741,101013,2,0,0.06,0.26,402,6,64,0,0.34,0.72,0
16741,101014,2,1,0.05,0.53,18763,243,2914,11,0.40,0.31,1
16741,101015,2,0,0.17,0.48,198,61,40,0,0.20,0.45,0
16742,101016,2,0,0.39,0.25,6,0,0,0,0.17,0.08,0
16742,101017,2,0,0.00,0.21,50,100,0,0,0.18,0.10,0
16742,101018,2,1,0.09,0.16,959,4,82,1,0.22,0.17,1
16742,101019,2,0,0.11,0.22,2,4,0,0,0.22,0.38,0
16742,101020,2,0,0.01,0.19,20,36,0,0,0.29,0.86,0
16742,101021,2,0,0.34,0.46,14,28,0,0,0.28,0.76,1
16743,101022,4,0,0.04,0.07,13,7,4,0,0.18,0.22,0
16743,101023,4,0,0.13,0.04,96,373,0,0,0.19,0.37,1
16743,101024,4,0,0.12,0.27,1,4,0,0,0.00,0.30,0
16743,101025,4,0,0.05,0.28,4,3,0,0,0.05,0.88,0
16743,101026,4,0,0.03,0.27,22,34,4,0,0.14,0.22,0
16743,101027,4,0,0.13,0.34,23,43,4,0,0.22,0.07,0
16743,101028,4,0,0.06,0.40,139,328,6,0,0.18,0.44,1
16744,101029,3,0,0.51,0.23,5,0,0,0,0.16,0.07,1
16744,101258,3,1,0.20,0.34,653,7,36,0,0.15,0.11,0
16744,101259,3,0,0.23,0.35,168,9,56,0,0.22,0.34,0
16744,101260,3,0,0.35,0.09,54,151,10,0,0.13,0.42,0
16744,101261,3,0,0.34,0.45,2,3,0,0,0.24,0.39,1
16745,100966,1,1,0.08,0.51,17609,25869,104,8,0.35,0.19,0
16745,100967,1,0,0.00,0.35,1581,994,168,3,0.41,0.39,1
16745,101034,1,1,0.10,0.00,1804,39,420,47,0.35,0.42,0
16745,101035,1,0,0.18,0.42,196,193,34,2,0.11,0.57,0
16745,101036,1,0,0.09,0.52,2552,6285,104,5,0.59,0.21,0
16745,101037,1,0,0.09,0.57,737,303,126,9,0.38,0.55,0
16745,17208,1,1,0.56,0.61,9498,556,2190,79,0.54,0.43,1
16746,101038,1,0,0.43,0.03,397,958,12,1,0.27,0.02,0
16746,101039,1,0,0.29,0.25,166,336,18,0,0.15,0.90,0
16746,101040,1,0,0.21,0.09,604,372,74,0,0.37,0.94,0
16747,101041,1,1,0.70,0.01,4152,73,994,0,0.40,0.39,1
16747,101042,1,1,0.46,0.65,10353,381,1922,70,0.53,0.35,1
16748,101043,2,0,0.16,0.23,9,27,0,0,0.25,0.64,0
16748,101044,2,0,0.11,0.19,241,343,42,0,0.39,0.75,0
16748,101045,2,0,0.46,0.49,27299,175,4010,0,0.53,0.67,0
16748,101046,2,0,0.10,0.34,129,141,38,0,0.25,0.60,0
16748,101047,2,0,0.32,0.53,360,217,124,0,0.55,0.73,0
16748,90989,2,1,0.15,0.39,76862,4038,12544,0,0.64,0.66,1
16749,101052,5,0,0.11,0.34,39,0,20,0,0.20,0.46,0
16749,101096,5,0,0.01,0.46,1659,360,84,0,0.46,0.73,1
16749,101097,5,0,0.05,0.35,103,219,28,0,0.25,0.61,0
16749,101098,5,0,0.16,0.24,16,42,0,0,0.08,0.80,0
16749,101099,5,0,0.08,0.24,8970,3792,902,0,0.39,0.59,0
16749,101100,5,0,0.15,0.22,11,6,6,0,0.22,0.45,0
16749,101101,5,0,0.08,0.39,170,279,26,0,0.26,0.52,1
16749,101102,5,0,0.09,0.32,111,12,18,0,0.12,0.11,0
16750,101053,2,0,0.25,0.08,102,301,4,0,0.28,0.14,0
16750,101054,2,1,0.24,0.41,15622,333,3962,0,0.62,0.55,0
16750,101055,2,0,0.10,0.24,8980,1447,2264,0,0.67,0.74,1
16750,101056,2,0,0.02,0.32,8327,4795,964,0,0.45,0.49,0
16750,101057,2,0,0.07,0.37,43055,1261,5560,0,0.53,0.73,1
16751,101058,2,1,0.00,0.40,1307,709,90,0,0.25,0.09,0
16751,101059,2,1,0.09,0.29,5294,5109,494,0,0.32,0.28,0
16751,101060,2,1,0.12,0.37,51,0,54,0,0.29,0.15,0
16751,101061,2,1,0.20,0.30,682,318,122,16,0.26,0.16,0
16751,101062,2,0,0.24,0.54,7466,3507,490,0,0.51,0.50,0
16751,8143,2,1,0.47,0.72,13307,2577,4002,79,0.57,0.64,1
16752,101063,2,1,0.00,0.16,1397,649,180,7,0.17,0.12,0
16752,101064,2,0,0.13,0.31,1122,39,120,2,0.44,0.81,0
16752,101065,2,1,0.07,0.15,708,306,96,5,0.34,0.05,1
16752,101066,2,0,0.09,0.48,671,726,92,1,0.34,0.80,1
16752,101067,2,1,0.09,0.36,33477,390,770,2,0.47,0.28,1
16752,101068,2,1,0.01,0.33,2671,88,278,1,0.35,0.24,0
16752,101069,2,0,0.03,0.28,3351,57,318,4,0.29,0.27,1
16752,101070,2,0,0.19,0.51,1188,79,182,2,0.28,0.44,1
16753,101062,2,0,0.33,0.68,7420,3528,526,32,0.47,0.51,1
16753,101071,2,0,0.25,0.38,1395,0,176,0,0.22,0.56,0
16753,101072,2,1,0.01,0.32,1579,463,136,0,0.25,0.27,0
16753,101073,2,0,0.07,0.33,346,132,52,4,0.33,0.68,0
16753,101074,2,1,0.19,0.45,5083,2169,338,0,0.24,0.13,0
16753,101075,2,1,0.16,0.49,5209,672,566,0,0.34,0.26,0
16753,101076,2,1,0.04,0.53,2477,690,512,4,0.28,0.20,0
16753,101077,2,0,0.09,0.39,2815,1522,268,26,0.39,0.90,1
16753,101129,2,1,0.14,0.42,2283,780,440,43,0.31,0.18,0
16753,8143,2,1,0.39,0.55,13201,2680,3842,411,0.47,0.51,1
16754,101062,1,0,0.39,0.73,7422,3369,512,0,0.35,0.52,0
16754,101081,1,0,0.27,0.00,47,133,2,0,0.15,0.27,0
16754,101082,1,0,0.00,0.28,120,321,6,0,0.10,0.39,0
16754,101083,1,0,0.04,0.17,55,129,6,0,0.16,0.43,0
16754,101084,1,0,0.04,0.28,112,186,20,0,0.16,0.15,0
16754,101085,1,0,0.12,0.15,119,310,0,0,0.27,0.00,0
16754,101086,1,0,0.04,0.20,33,130,4,0,0.26,0.54,0
16754,101087,1,0,0.18,0.32,9,0,16,0,0.16,0.46,0
16754,97040,1,0,0.46,0.52,8442,3939,794,0,0.34,0.59,0
16755,101088,1,0,0.20,0.15,120,150,14,0,0.12,0.60,0
16755,101089,1,0,0.18,0.06,115,289,18,1,0.31,0.29,0
16755,101090,1,0,0.23,0.15,430,543,14,2,0.45,0.08,0
16755,101091,1,1,0.04,0.06,6,0,12,0,0.05,0.20,0
16755,101092,1,1,0.18,0.00,1051,655,132,0,0.30,0.03,0
16755,101093,1,1,0.17,0.10,186,294,22,1,0.21,0.00,0
16755,101094,1,0,0.07,0.14,293,471,58,0,0.31,0.25,0
16755,101095,1,1,0.43,0.60,7026,628,696,59,0.37,0.26,1
16756,101103,3,1,0.04,0.29,9174,19830,136,0,0.35,0.20,1
16756,101104,3,1,0.10,0.46,7308,186,210,0,0.28,0.26,1
16756,101147,3,0,0.19,0.24,270,633,8,0,0.21,0.40,0
16756,101148,3,0,0.15,0.57,567,339,90,0,0.16,0.21,1
16756,101149,3,0,0.14,0.33,2596,7326,28,0,0.32,0.59,1
16756,101150,3,1,0.42,0.18,176,183,28,4,0.26,0.03,1
16756,101151,3,1,0.16,0.50,7587,684,220,0,0.42,0.15,1
16756,101152,3,0,0.24,0.39,276,67,36,0,0.26,0.39,0
16756,101153,3,1,0.08,0.44,9259,324,274,0,0.26,0.21,0
16757,101105,3,1,0.09,0.30,2557,1974,116,11,0.34,0.14,0
16757,101106,3,1,0.13,0.54,160,117,148,6,0.14,0.08,0
16757,101107,3,0,0.39,0.59,131,309,26,0,0.17,0.70,0
16757,101108,3,1,0.08,0.32,1404,846,360,5,0.45,0.29,0
16757,101109,3,1,0.21,0.39,546,193,80,8,0.39,0.22,0
16757,101110,3,1,0.19,0.62,805,18,140,12,0.26,0.18,0
16757,101111,3,1,0.06,0.09,2739,271,462,29,0.31,0.24,1
16757,101112,3,1,0.05,0.35,1366,19,352,23,0.47,0.30,1
16758,101113,5,0,0.15,0.18,0,0,0,0,0.20,0.48,0
16758,101114,5,0,0.07,0.29,1,0,0,0,0.11,0.22,0
16758,101115,5,0,0.04,0.22,7,0,16,0,0.17,0.35,0
16758,101116,5,0,0.22,0.45,31,0,42,0,0.11,0.35,0
16759,101117,1,0,0.02,0.22,981,108,128,1,0.32,0.56,1
16759,101118,1,0,0.11,0.15,432,592,74,3,0.34,0.09,0
16759,101119,1,0,0.07,0.17,594,490,66,10,0.25,0.72,1
16759,101120,1,1,0.08,0.20,652,61,174,6,0.35,0.27,0
16759,101121,1,0,0.31,0.56,3870,723,584,24,0.36,0.83,0
16759,101122,1,0,0.25,0.64,27806,3084,2742,19,0.41,0.53,1
16759,101123,1,1,0.48,0.61,186434,2217,10852,193,0.44,0.39,1
16760,101130,2,1,0.12,0.24,8899,531,1180,0,0.43,0.37,1
16760,101131,2,0,0.16,0.28,145,310,18,0,0.21,0.19,0
16760,101132,2,0,0.00,0.27,101,0,52,0,0.29,0.26,1
16760,101133,2,1,0.12,0.40,7994,418,826,0,0.50,0.30,1
16760,101134,2,1,0.10,0.23,91899,1258,6118,0,0.49,0.42,1
16760,101135,2,0,0.15,0.30,269,24,36,1,0.34,0.38,0
16760,101136,2,1,0.16,0.31,8865,7455,1424,0,0.40,0.34,0
16761,101137,3,0,0.00,0.07,93,309,0,0,0.23,0.43,0
16761,101138,3,0,0.05,0.19,110,256,0,0,0.16,0.37,0
16761,101139,3,0,0.05,0.42,91,297,0,0,0.06,0.19,0
16761,101140,3,0,0.02,0.14,28,0,0,0,0.18,0.15,0
16761,101141,3,0,0.00,0.23,121,276,0,0,0.10,0.28,0
16761,101142,3,0,0.02,0.00,142,307,0,0,0.08,0.33,1
16761,101143,3,0,0.06,0.15,100,325,2,0,0.21,0.33,1
16761,101144,3,0,0.00,0.17,17,36,4,0,0.07,0.36,1
16761,101145,3,0,0.27,0.53,81,174,6,0,0.10,0.63,1
16761,101146,3,0,0.39,0.37,5,9,6,0,0.12,0.47,1
16762,101154,3,0,0.16,0.46,414,312,28,0,0.29,0.74,0
16762,101155,3,1,0.03,0.46,5926,385,1440,0,0.46,0.61,0
16762,101156,3,0,0.20,0.45,436,21,150,1,0.45,0.56,1
16762,101198,3,1,0.07,0.17,685,0,106,0,0.42,0.17,0
16762,101199,3,0,0.29,0.30,122,54,14,0,0.26,0.67,0
16762,101200,3,0,0.13,0.48,504,39,114,0,0.26,0.50,0
16762,101201,3,0,0.21,0.48,456,315,158,0,0.32,0.46,0
16763,101157,2,0,0.08,0.01,45,58,18,0,0.27,0.64,0
16763,101158,2,0,0.15,0.20,1319,469,154,0,0.31,0.75,0
16763,101159,2,0,0.14,0.10,24,25,14,0,0.24,0.73,1
16763,101160,2,0,0.32,0.21,29,22,0,0,0.21,0.63,1
16763,101161,2,1,0.10,0.11,58,12,80,0,0.36,0.29,0
16763,101162,2,0,0.09,0.27,1,3,0,0,0.24,0.39,0
16763,1804,2,1,0.04,0.36,1089,4,334,0,0.31,0.16,0
16764,101163,3,0,0.25,0.11,43,4,30,0,0.38,0.26,0
16764,101164,3,1,0.17,0.15,96,114,48,0,0.23,0.12,0
16764,101165,3,1,0.11,0.01,520,295,56,0,0.26,0.17,0
16764,101166,3,1,0.22,0.22,352,1,50,0,0.18,0.14,0
16764,101167,3,0,0.39,0.35,82,87,20,0,0.24,0.20,0
16764,101168,3,1,0.15,0.36,1676,259,202,0,0.34,0.30,0
16765,101169,3,1,0.32,0.33,8752,645,932,0,0.36,0.35,0
16765,101170,3,0,0.21,0.56,70,6,10,0,0.23,0.41,0
16765,101171,3,1,0.13,0.22,606,153,170,2,0.17,0.18,1
16765,101172,3,1,0.22,0.14,1888,28,136,0,0.27,0.24,0
16765,101173,3,0,0.22,0.52,123,300,8,0,0.26,0.81,1
16765,101174,3,0,0.21,0.37,33,3,8,0,0.28,0.25,0
16765,101175,3,1,0.12,0.39,2544,160,374,0,0.43,0.32,1
16766,100829,5,0,0.27,0.47,109,79,28,0,0.36,0.32,1
16766,100834,5,0,0.06,0.28,790,324,50,0,0.31,0.32,0
16766,101176,5,0,0.18,0.39,56,18,14,0,0.31,0.83,1
16766,101219,5,0,0.22,0.39,36,1,18,0,0.22,0.31,1
16766,101220,5,0,0.30,0.36,67,1,40,0,0.33,0.15,1
16766,101221,5,1,0.07,0.26,7764,258,360,0,0.43,0.20,0
16766,18383,5,1,0.27,0.64,21268,751,2080,0,0.50,0.47,0
16766,18431,5,0,0.26,0.49,2261,655,282,0,0.36,0.36,1
16766,47611,5,1,0.13,0.16,10615,339,690,0,0.38,0.36,0
16767,101177,2,1,0.20,0.21,4761,67,272,1,0.31,0.21,0
16767,101178,2,0,0.25,0.19,60,10,42,0,0.29,0.50,1
16767,101179,2,0,0.26,0.22,576,1389,52,1,0.29,0.45,1
16767,101180,2,0,0.08,0.27,423,907,56,1,0.32,0.69,1
16767,101181,2,0,0.18,0.38,362,628,52,1,0.28,0.84,0
16767,101182,2,0,0.13,0.37,126,3,42,0,0.36,0.22,1
16767,101183,2,1,0.30,0.31,230,19,106,1,0.44,0.06,1
16767,27963,2,1,0.09,0.44,3113,1387,2256,0,0.50,0.86,1
16767,5197,2,1,0.08,0.47,40143,768,5942,0,0.52,0.59,1
16768,101184,3,0,0.23,0.09,11,7,0,0,0.39,0.48,0
16768,101185,3,0,0.11,0.33,108,321,8,0,0.13,0.11,0
16768,101186,3,1,0.47,0.46,625,363,214,10,0.24,0.16,1
16769,101187,4,0,0.09,0.31,10,1,6,0,0.15,0.42,0
16769,101188,4,0,0.19,0.44,3,0,2,0,0.21,0.30,0
16769,101189,4,0,0.20,0.39,16,1,4,0,0.14,0.02,1
16770,101190,6,0,0.38,0.08,10,1,20,0,0.23,0.35,0
16770,101191,6,0,0.36,0.35,88,1,60,0,0.14,0.39,0
16770,101192,6,0,0.51,0.32,120,1,60,0,0.19,0.49,0
16770,101193,6,0,0.40,0.40,35,79,0,0,0.15,0.27,1
16770,101194,6,0,0.27,0.48,185,310,64,0,0.39,0.46,1
16770,101195,6,1,0.11,0.44,11382,1008,1846,0,0.45,0.52,0
16770,101196,6,1,0.34,0.53,584,7,480,0,0.49,0.52,1
16770,101197,6,1,0.40,0.63,8999,339,2290,0,0.56,0.52,1
16770,33410,6,1,0.24,0.06,582,300,112,0,0.33,0.20,0
16771,101202,3,0,0.35,0.27,17,30,10,0,0.32,0.46,0
16771,101203,3,0,0.26,0.52,87,105,20,0,0.33,0.50,0
16771,101229,3,0,0.26,0.30,109,373,12,0,0.29,0.20,0
16771,101230,3,0,0.13,0.32,7741,388,1116,0,0.46,0.36,0
16771,101231,3,0,0.20,0.55,1161,378,194,0,0.47,0.89,1
16772,101204,2,1,0.17,0.06,1245,654,272,0,0.33,0.37,1
16772,101205,2,1,0.17,0.14,1880,7,330,0,0.42,0.41,0
16772,101206,2,1,0.21,0.23,4509,193,1190,0,0.44,0.36,0
16772,101207,2,1,0.25,0.32,1657,325,320,0,0.43,0.24,0
16772,101208,2,0,0.21,0.54,439,0,60,0,0.46,0.22,0
16772,101209,2,0,0.03,0.51,209,334,38,0,0.41,0.34,1
16772,101210,2,1,0.39,0.50,4547,645,866,2,0.53,0.48,1
16773,101211,3,1,0.20,0.21,27,16,14,0,0.24,0.14,0
16773,101212,3,0,0.33,0.50,163,331,64,0,0.35,0.29,1
16773,101213,3,0,0.15,0.25,488,798,90,0,0.32,0.50,0
16773,101214,3,0,0.32,0.53,1480,687,438,0,0.52,0.53,1
16773,7023,3,1,0.10,0.36,2413,37,606,0,0.49,0.38,1
16773,7073,3,1,0.18,0.48,13819,1395,2558,0,0.56,0.50,1
16774,101215,2,0,0.09,0.17,46,36,16,0,0.36,0.43,1
16774,101216,2,0,0.34,0.38,64,13,42,0,0.33,0.51,1
16775,13474,3,0,0.09,0.45,568,730,58,4,0.37,0.52,1
16775,13475,3,0,0.20,0.40,173,24,36,0,0.28,0.51,1
16775,13476,3,0,0.07,0.36,761,345,122,0,0.45,0.44,1
16775,13477,3,1,0.21,0.31,2739,139,440,1,0.35,0.39,0
16775,13478,3,0,0.36,0.50,1005,780,106,0,0.39,0.67,1
16775,13479,3,0,0.20,0.28,628,297,168,0,0.33,0.57,0
16775,13480,3,0,0.11,0.46,99,0,84,1,0.44,0.51,1
16775,13481,3,0,0.24,0.53,1240,307,188,0,0.33,0.50,1
16776,100829,3,0,0.16,0.17,130,67,34,0,0.27,0.30,0
16776,100832,3,1,0.03,0.18,1091,145,160,0,0.27,0.20,1
16776,101219,3,0,0.08,0.17,24,3,20,0,0.17,0.29,1
